kepid,kepoi_name,kepler_name,koi_disposition,koi_score,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,planet_type
7105574,K06820.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,20.72606991,51.9,657.0,43.93,6011.0,0.902,Gas Giant (Jupiter-size)
7115200,K06821.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.566801447,0.57,2633.0,11321.32,5966.0,1.349,Terrestrial (Earth-size)
7115332,K06822.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.566794934,1.15,2457.0,8648.94,6395.0,1.049,Terrestrial (Earth-size)
7115463,K06823.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.566800287,0.88,2260.0,6188.18,6075.0,0.969,Terrestrial (Earth-size)
7115597,K06824.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.566791946,1.54,2160.0,5129.25,5836.0,0.97,Super-Earth
7115878,K06825.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.566790294,0.89,2432.0,8244.38,6100.0,1.093,Terrestrial (Earth-size)
7116043,K06826.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.566799725,0.77,2289.0,6460.25,5576.0,1.132,Terrestrial (Earth-size)
7116226,K06827.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.566801325,1.07,2383.0,7585.82,6273.0,1.021,Terrestrial (Earth-size)
8008128,K06950.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,14.85441567,29.77,798.0,95.83,6214.0,1.022,Gas Giant (Jupiter-size)
8009500,K06951.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,38.47674409,33.8,463.0,10.85,5294.0,0.79,Gas Giant (Jupiter-size)
8013289,K06952.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,10.64311069,31.72,1038.0,274.67,5930.0,1.473,Gas Giant (Jupiter-size)
8016214,K06953.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.587485742,41.52,1460.0,1070.86,5863.0,0.821,Gas Giant (Jupiter-size)
8016692,K06954.01,Unconfirmed Candidate,CANDIDATE,0.721,6.613671,0.91,1266.0,607.33,6056.0,1.597,Terrestrial (Earth-size)
8027902,K06955.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.79621807,1.54,2480.0,8937.14,7117.0,2.09,Super-Earth
8039925,K06956.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,20.2594232,1.23,837.0,116.05,6602.0,1.269,Terrestrial (Earth-size)
8042644,K06957.01,Unconfirmed Candidate,CANDIDATE,0.991,1.48062814,0.76,1653.0,1770.63,6187.0,0.937,Terrestrial (Earth-size)
8081389,K06958.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.489442254,115.45,2328.0,6938.66,6962.0,1.62,Gas Giant (Jupiter-size)
8750094,K07086.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.12679793,21.07,1590.0,1514.63,5662.0,0.84,Gas Giant (Jupiter-size)
8758161,K07087.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.998217563,88.64,2795.0,14421.97,6980.0,1.755,Gas Giant (Jupiter-size)
8760760,K07088.01,Unconfirmed Candidate,CANDIDATE,1.0,2.68814059,0.92,1135.0,392.64,5636.0,0.734,Terrestrial (Earth-size)
8767034,K07089.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.58640848,0.48,1444.0,1029.91,4556.0,0.615,Terrestrial (Earth-size)
8773948,K07090.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,33.46947449,127.38,972.0,211.38,5934.0,3.075,Gas Giant (Jupiter-size)
8784288,K07091.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.827558898,118.28,2178.0,5331.71,5977.0,2.077,Gas Giant (Jupiter-size)
